date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,5DaySMA,20DaySMA
2023-04-21,106.96,108.15,105.08,106.1,86774185,106.96,108.15,105.08,106.1,86774185,0.0,1.0,104.022,101.67049999999999
2023-04-24,106.21,109.23,105.07,107.655,69575610,106.21,109.23,105.07,107.655,69575610,0.0,1.0,104.71599999999998,102.0745
2023-04-25,102.57,105.45,102.45,104.91,65026818,102.57,105.45,102.45,104.91,65026818,0.0,1.0,104.77000000000001,102.301
2023-04-26,104.98,106.62,104.1,105.04,71821215,104.98,106.62,104.1,105.04,71821215,0.0,1.0,104.90599999999999,102.68800000000002
2023-04-27,109.82,110.86,106.8,108.16,149961167,109.82,110.86,106.8,108.16,149961167,0.0,1.0,106.10799999999999,103.1665
2023-04-28,105.45,109.48,104.33,107.73,130715946,105.45,109.48,104.33,107.73,130715946,0.0,1.0,105.806,103.33900000000001
2023-05-01,102.05,105.23,101.82,104.95,74728096,102.05,105.23,101.82,104.95,74728096,0.0,1.0,104.974,103.277
2023-05-02,103.63,103.9,101.15,101.47,73469350,103.63,103.9,101.15,101.47,73469350,0.0,1.0,105.18599999999999,103.33800000000001
2023-05-03,103.65,105.96,103.28,103.735,65051925,103.65,105.96,103.28,103.735,65051925,0.0,1.0,104.91999999999999,103.32300000000001
2023-05-04,104.0,105.39,103.3117,104.04,45345523,104.0,105.39,103.3117,104.04,45345523,0.0,1.0,103.756,103.468
2023-05-05,105.655,105.76,103.55,104.27,56951744,105.655,105.76,103.55,104.27,56951744,0.0,1.0,103.797,103.64775
2023-05-08,105.83,106.095,104.7001,105.04,49430909,105.83,106.095,104.7001,105.04,49430909,0.0,1.0,104.553,103.83075000000001
2023-05-09,106.62,106.79,105.1567,105.48,44089359,106.62,106.79,105.1567,105.48,44089359,0.0,1.0,105.151,104.16575
2023-05-10,110.19,110.67,108.05,108.1,78627616,110.19,110.67,108.05,108.1,78627616,0.0,1.0,106.45899999999999,104.78375000000001
2023-05-11,112.18,113.28,110.49,111.03,74924841,112.18,113.28,110.49,111.03,74924841,0.0,1.0,108.095,105.27275
2023-05-12,110.26,112.64,109.3185,112.16,49852671,110.26,112.64,109.3185,112.16,49852671,0.0,1.0,109.016,105.66024999999999
2023-05-15,111.2,112.29,109.25,111.15,53011145,111.2,112.29,109.25,111.15,53011145,0.0,1.0,110.09,106.08324999999999
2023-05-16,113.4,114.7899,111.05,111.05,71472908,113.4,114.7899,111.05,111.05,71472908,0.0,1.0,111.446,106.63825
